2025.04.14 17:59	TF = PERIOD_MN1	XAUUSD
DateTime,	TickVolume,	Open,	High,	Low,	Close,	predicted_low,predicted_high,pressure,pressure_vector,
2000.12.01 00:00,12186,270.20000000,276.65000000,267.80000000,272.50000000,265.17327,275.24689,8.15200,-5.37450,
2001.01.01 00:00,14371,272.45000000,274.00000000,261.70000000,266.55000000,267.37389,277.50475,13.84773,5.69573,
2001.02.01 00:00,13284,265.60000000,270.12000000,253.50000000,267.40000000,258.55543,272.63561,16.23842,2.39069,
2001.03.01 00:00,15852,266.90000000,275.60000000,256.75000000,258.20000000,257.39749,276.42290,10.80000,-5.43842,
2001.04.01 00:00,12811,257.80000000,267.45000000,254.20000000,263.80000000,247.01329,268.59145,9.53791,-1.26209,
2001.05.01 00:00,21447,263.30000000,299.00000000,263.25000000,266.10000000,255.72131,270.88898,6.79629,-2.74162,
2001.06.01 00:00,17356,265.60000000,279.55000000,264.25000000,271.10000000,245.12035,286.04444,16.18642,9.39013,
2001.07.01 00:00,12787,270.60000000,272.50000000,264.00000000,267.10000000,261.86406,279.37843,4.85483,-11.33159,
2001.08.01 00:00,15583,266.60000000,281.70000000,265.75000000,274.70000000,261.72833,271.45853,8.35752,3.50269,
2001.09.01 00:00,24967,274.45000000,296.10000000,270.45000000,293.45000000,265.30207,283.56052,18.33294,9.97542,
2001.10.01 00:00,18529,292.00000000,294.62000000,273.95000000,279.75000000,277.32386,306.68619,15.65329,-2.67965,
2001.11.01 00:00,11267,279.25000000,282.50000000,271.70000000,274.65000000,267.43502,291.09659,7.22378,-8.42951,
2001.12.01 00:00,9262,274.15000000,281.75000000,270.95000000,279.20000000,267.97178,280.33487,5.45090,-1.77289,
2002.01.01 00:00,11395,278.20000000,289.00000000,276.55000000,282.95000000,272.01260,284.37568,8.57593,3.12503,
2002.02.01 00:00,16289,282.20000000,308.30000000,281.45000000,296.30000000,275.07035,289.32224,10.55093,1.97500,
2002.03.01 00:00,10566,295.80000000,304.27000000,287.40000000,302.25000000,280.42725,311.16325,13.08353,2.53261,
2002.04.01 00:00,12691,301.75000000,312.00000000,296.75000000,308.20000000,292.11136,311.42295,3.93520,-9.14834,
2002.05.01 00:00,15489,307.70000000,329.25000000,305.95000000,326.30000000,298.96471,316.42184,7.52282,3.58763,
2002.06.01 00:00,17040,325.80000000,331.15000000,309.90000000,314.20000000,312.45896,339.13116,10.15672,2.63390,
2002.07.01 00:00,16859,313.70000000,325.40000000,300.50000000,303.30000000,301.54258,325.86809,7.31330,-2.84342,
2002.08.01 00:00,15292,302.80000000,317.50000000,298.45000000,312.50000000,288.54695,317.05072,7.93365,0.62034,
2002.09.01 00:00,22952,312.00000000,328.30000000,310.90000000,324.17000000,301.09981,322.90691,6.14137,-1.79228,
2002.10.01 00:00,25501,323.50000000,324.72000000,308.50000000,317.77000000,313.52977,333.44807,12.04829,5.90693,
2002.11.01 00:00,26336,317.75000000,325.40000000,315.62000000,317.90000000,308.46135,327.02887,14.65575,2.60745,
2002.12.01 00:00,34568,318.47000000,354.72000000,315.70000000,347.80000000,312.86931,324.06476,16.23674,1.58100,
2003.01.01 00:00,55164,347.30000000,374.22000000,342.11000000,368.15000000,324.93049,369.59785,35.34560,19.10886,
2003.02.01 00:00,55057,368.15000000,388.75000000,341.00000000,349.95000000,349.81113,386.56841,14.13737,-21.20824,
2003.03.01 00:00,44959,349.50000000,358.60000000,325.49000000,336.55000000,322.16393,376.82478,17.14637,3.00901,
2003.04.01 00:00,41919,337.11000000,340.35000000,318.88000000,338.55000000,318.17349,356.07550,9.41550,-7.73087,
2003.05.01 00:00,46321,339.45000000,375.02000000,337.70000000,364.85000000,327.15524,351.73259,12.66053,3.24503,
2003.06.01 00:00,44225,363.25000000,370.30000000,342.40000000,345.75000000,341.87263,384.59394,21.57476,8.91423,
2003.07.01 00:00,59961,345.85000000,368.00000000,340.10000000,354.25000000,329.89925,361.83722,11.85021,-9.72454,
2003.08.01 00:00,48841,355.32000000,378.00000000,344.95000000,375.55000000,339.33294,371.27090,21.49140,9.64118,
2003.09.01 00:00,47159,375.00000000,394.00000000,369.55000000,385.35000000,356.09081,393.92413,17.50573,-3.98566,
2003.10.01 00:00,60879,385.50000000,392.70000000,366.00000000,384.50000000,371.51175,399.50039,14.26899,-3.23675,
2003.11.01 00:00,73323,384.60000000,401.10000000,375.65000000,398.05000000,369.29792,399.86221,24.89939,10.63040,
2003.12.01 00:00,26125,397.50000000,417.90000000,396.55000000,415.75000000,382.92851,412.06188,27.46180,2.56241,
2004.01.01 00:00,11600,414.61000000,430.70000000,396.30000000,402.40000000,402.42225,426.86224,10.26523,-17.19657,
2004.02.01 00:00,16508,402.30000000,417.50000000,390.60000000,396.24000000,382.61971,421.99841,5.43326,-4.83197,
2004.03.01 00:00,61005,396.25000000,427.60000000,387.90000000,427.18000000,380.85457,411.64781,4.79884,-0.63442,
2004.04.01 00:00,60077,427.21000000,432.60000000,377.38000000,387.59000000,404.45359,449.89936,22.67844,17.87960,
2004.05.01 00:00,53196,387.59000000,396.98000000,371.45000000,395.38000000,355.99816,419.21014,15.13275,-7.54569,
2004.06.01 00:00,43920,395.41000000,405.35000000,381.35000000,392.10000000,380.80783,410.03279,9.63347,-5.49928,
2004.07.01 00:00,24382,392.80000000,409.47000000,385.18000000,391.33000000,379.04905,406.52256,17.20329,7.56982,
2004.08.01 00:00,34859,391.27000000,414.44000000,388.73000000,410.21000000,377.38046,405.18595,10.15917,-7.04412,
2004.09.01 00:00,54964,410.20000000,419.36000000,394.87000000,418.76000000,395.47664,424.90764,14.35117,4.19201,
2004.10.01 00:00,25632,418.75000000,430.55000000,409.55000000,428.60000000,404.71961,432.75404,21.37845,7.02728,
2004.11.01 00:00,27472,429.10000000,455.55000000,417.05000000,450.85000000,417.10080,441.14012,10.46631,-10.91214,
2004.12.01 00:00,121688,451.10000000,457.05000000,431.51000000,438.32000000,429.05905,473.13115,13.08190,2.61559,
2005.01.01 00:00,126156,438.45000000,461.35000000,416.57000000,422.60000000,423.79706,453.03346,31.60727,18.52537,
2005.02.01 00:00,97445,422.58000000,438.43000000,410.25000000,435.61000000,396.91614,448.17715,49.39546,17.78819,
2005.03.01 00:00,107274,435.62000000,447.50000000,423.28000000,428.73000000,419.54257,451.80106,21.76083,-27.63463,
2005.04.01 00:00,109705,428.71000000,438.45000000,421.83000000,434.95000000,414.81674,442.54210,38.06742,16.30659,
2005.05.01 00:00,98396,434.96000000,435.87000000,414.15000000,417.10000000,425.43374,444.45915,45.29521,7.22779,
2005.06.01 00:00,84462,416.31000000,444.00000000,414.38000000,435.55000000,403.85215,428.71569,59.20337,13.90816,
2005.07.01 00:00,65956,435.50000000,437.00000000,417.85000000,429.60000000,418.58465,452.49154,38.88674,-20.31663,
2005.08.01 00:00,125365,429.55000000,450.04000000,428.80000000,435.05000000,418.62037,440.54195,22.26739,-16.61935,
2005.09.01 00:00,140074,434.85000000,475.20000000,434.60000000,468.95000000,422.61197,446.92603,65.46475,43.19737,
2005.10.01 00:00,156528,468.86000000,480.11000000,459.75000000,465.65000000,445.62108,492.09711,65.94821,0.48346,
2005.11.01 00:00,142208,465.90000000,502.45000000,454.75000000,492.85000000,454.29802,477.60472,38.55369,-27.39452,
2005.12.01 00:00,57695,492.95000000,541.00000000,489.45000000,516.97000000,465.58952,520.19313,69.84676,31.29306,
2006.01.01 00:00,115659,516.85000000,572.70000000,516.54000000,568.20000000,487.45288,546.46370,12.09539,-57.75137,
2006.02.01 00:00,116923,570.60000000,575.10000000,534.65000000,561.40000000,538.43659,602.72463,22.43628,10.34089,
2006.03.01 00:00,144592,561.35000000,589.40000000,533.50000000,583.50000000,538.20087,584.50519,20.81962,-1.61665,
2006.04.01 00:00,150474,583.30000000,655.80000000,581.65000000,654.54000000,551.27681,615.26721,35.74586,14.92624,
2006.05.01 00:00,144403,654.20000000,730.25000000,635.35000000,644.79000000,611.77569,696.65741,26.91843,-8.82743,
2006.06.01 00:00,105383,644.70000000,645.50000000,542.55000000,615.29000000,590.39653,699.03139,19.47444,-7.44398,
2006.07.01 00:00,102588,613.95000000,676.05000000,601.90000000,636.04000000,555.04072,672.89066,11.10464,-8.36981,
2006.08.01 00:00,110912,636.15000000,655.92000000,607.11000000,626.79000000,593.71128,678.59300,9.96484,-1.13980,
2006.09.01 00:00,92948,626.45000000,640.10000000,572.03000000,598.55000000,598.50350,654.37777,14.95779,4.99295,
2006.10.01 00:00,105165,598.54000000,610.60000000,559.22000000,605.70000000,559.57146,637.49322,19.04282,4.08503,
2006.11.01 00:00,73296,606.00000000,648.55000000,605.10000000,647.50000000,576.59863,635.41485,15.44954,-3.59328,
2006.12.01 00:00,92218,647.80000000,649.65000000,611.35000000,635.19000000,622.93296,672.67148,14.26547,-1.18406,
2007.01.01 00:00,183976,636.45000000,654.70000000,601.50000000,652.35000000,614.51538,658.35853,21.22394,6.95846,
2007.02.01 00:00,188554,652.60000000,688.95000000,642.70000000,673.85000000,622.09991,682.99954,48.03551,26.81157,
2007.03.01 00:00,229110,669.20000000,677.40000000,632.20000000,663.45000000,642.75173,695.69549,35.44248,-12.59303,
2007.04.01 00:00,189239,665.45000000,693.55000000,655.90000000,678.65000000,639.55268,691.29447,49.53730,14.09482,
2007.05.01 00:00,196394,677.80000000,690.70000000,651.50000000,660.80000000,656.26484,699.36392,41.86704,-7.67026,
2007.06.01 00:00,161682,660.50000000,673.85000000,638.30000000,649.35000000,638.04399,682.91740,52.16308,10.29605,
2007.07.01 00:00,183639,650.85000000,687.75000000,645.00000000,663.75000000,630.52290,671.21805,41.24541,-10.91767,
2007.08.01 00:00,241107,663.40000000,676.70000000,641.60000000,672.30000000,638.91188,687.84908,51.65654,10.41113,
2007.09.01 00:00,110409,672.50000000,745.50000000,671.10000000,742.60000000,652.40110,692.58112,56.39930,4.74276,
2007.10.01 00:00,167461,743.70000000,797.00000000,720.30000000,796.40000000,701.16282,786.33072,31.45556,-24.94374,
2007.11.01 00:00,237684,796.30000000,845.40000000,772.40000000,781.80000000,752.41639,840.21717,22.50820,-8.94736,
2007.12.01 00:00,149745,782.90000000,843.10000000,776.60000000,832.70000000,741.10146,824.66674,30.98879,8.48059,
2008.01.01 00:00,401819,835.50000000,936.75000000,834.80000000,925.65000000,797.45737,873.58191,20.51301,-10.47577,
2008.02.01 00:00,466189,925.80000000,975.95000000,884.00000000,973.05000000,867.37256,984.07777,60.42391,39.91090,
2008.03.01 00:00,528336,973.10000000,1032.35000000,904.33000000,915.65000000,920.49860,1025.75651,45.72722,-14.69669,
2008.04.01 00:00,431329,915.70000000,952.60000000,862.35000000,877.15000000,842.40384,988.95216,57.45905,11.73183,
2008.05.01 00:00,425752,877.05000000,935.15000000,844.95000000,886.55000000,825.43863,928.75050,33.69231,-23.76674,
2008.06.01 00:00,530908,887.60000000,935.10000000,857.05000000,925.05000000,835.94740,939.20204,47.17474,13.48242,
2008.07.01 00:00,604044,925.00000000,988.15000000,893.50000000,913.55000000,880.30501,969.65117,58.85898,11.68424,
2008.08.01 00:00,621429,913.65000000,916.90000000,772.60000000,830.05000000,859.44091,967.78959,77.39193,18.53295,
2008.09.01 00:00,792020,833.55000000,925.10000000,735.95000000,871.05000000,750.97975,916.16427,65.65547,-11.73646,
2008.10.01 00:00,916077,870.90000000,930.95000000,679.55000000,723.85000000,762.65736,979.18302,54.88704,-10.76843,
2008.11.01 00:00,648883,724.20000000,830.70000000,699.00000000,817.25000000,580.31956,868.10465,48.43125,-6.45580,
2008.12.01 00:00,708041,818.25000000,890.05000000,741.00000000,880.20000000,742.91195,893.67288,25.81078,-22.62047,
2009.01.01 00:00,718486,870.80000000,929.20000000,801.30000000,927.40000000,785.43660,956.05858,53.76166,27.95088,
2009.02.01 00:00,709540,922.80000000,1006.00000000,888.80000000,940.90000000,849.60494,996.01590,48.20436,-5.55729,
2009.03.01 00:00,720285,948.05000000,966.80000000,883.45000000,918.80000000,880.95519,1015.11754,55.47615,7.27179,
2009.04.01 00:00,524903,918.80000000,933.15000000,864.50000000,887.90000000,871.08217,966.49540,61.45776,5.98161,
2009.05.01 00:00,464014,887.95000000,980.05000000,878.85000000,978.60000000,848.65430,927.24001,62.97576,1.51800,
2009.06.01 00:00,498254,977.95000000,990.05000000,912.80000000,926.10000000,920.01801,1035.86468,67.59126,4.61550,
2009.07.01 00:00,392084,926.15000000,958.70000000,904.90000000,951.00000000,881.96923,970.39961,49.23458,-18.35668,
2009.08.01 00:00,403917,953.75000000,971.55000000,930.15000000,950.95000000,922.95391,984.54038,50.75521,1.52063,
2009.09.01 00:00,429236,950.85000000,1023.90000000,946.30000000,1007.37000000,927.10849,974.50030,75.07751,24.32230,
2009.10.01 00:00,450804,1007.37000000,1070.45000000,986.40000000,1045.20000000,962.90085,1051.73189,103.68019,28.60268,
2009.11.01 00:00,480420,1041.80000000,1194.95000000,1040.75000000,1179.25000000,993.77821,1089.99275,58.09330,-45.58689,
2009.12.01 00:00,695870,1179.30000000,1226.15000000,1074.40000000,1096.55000000,1091.04308,1267.56043,57.15883,-0.93446,
2010.01.01 00:00,590240,1096.70000000,1161.85000000,1073.80000000,1081.30000000,1009.86618,1183.57894,45.12776,-12.03108,
2010.02.01 00:00,652922,1082.40000000,1130.85000000,1044.05000000,1116.60000000,1032.01495,1132.80842,38.89555,-6.23220,
2010.03.01 00:00,621876,1117.25000000,1144.85000000,1084.95000000,1112.85000000,1067.50261,1166.86517,74.15355,35.25800,
2010.04.01 00:00,527362,1112.95000000,1181.63000000,1111.30000000,1178.25000000,1078.67004,1147.23936,71.64470,-2.50885,
2010.05.01 00:00,678176,1176.85000000,1249.28000000,1156.35000000,1216.00000000,1136.56483,1217.07368,88.04040,16.39570,
2010.06.01 00:00,613965,1216.05000000,1265.05000000,1196.75000000,1242.08000000,1162.84440,1269.22415,96.42770,8.38730,
2010.07.01 00:00,543047,1242.13000000,1243.74000000,1156.85000000,1180.70000000,1203.09440,1281.27945,66.06747,-30.36023,
2010.08.01 00:00,461903,1180.25000000,1249.75000000,1174.38000000,1247.20000000,1130.49201,1229.95759,79.50908,13.44161,
2010.09.01 00:00,430520,1247.23000000,1315.80000000,1236.43000000,1308.15000000,1204.14026,1290.41855,53.15951,-26.34957,
2010.10.01 00:00,646917,1308.12000000,1387.10000000,1305.93000000,1362.70000000,1262.68397,1353.54118,57.12087,3.96136,
2010.11.01 00:00,853498,1358.03000000,1424.43000000,1325.43000000,1385.73000000,1311.52541,1404.44314,81.50649,24.38562,
2010.12.01 00:00,664035,1385.86000000,1430.90000000,1361.03000000,1418.52000000,1329.15154,1442.47980,105.14944,23.64295,
2011.01.01 00:00,636429,1419.50000000,1423.83000000,1307.95000000,1332.45000000,1379.58026,1459.56253,67.07424,-38.07520,
2011.02.01 00:00,550271,1332.40000000,1418.09000000,1324.93000000,1411.03000000,1266.02932,1398.68062,91.08759,24.01335,
2011.03.01 00:00,652896,1411.08000000,1447.53000000,1380.90000000,1431.70000000,1357.84024,1464.48327,47.48628,-43.60131,
2011.04.01 00:00,567354,1431.73000000,1569.03000000,1412.70000000,1562.25000000,1393.55095,1469.82430,70.08330,22.59702,
2011.05.01 00:00,666218,1554.91000000,1574.95000000,1462.24000000,1535.30000000,1465.40394,1644.35956,85.14993,15.06663,
2011.06.01 00:00,558269,1535.55000000,1557.91000000,1490.70000000,1500.08000000,1471.11850,1600.14101,42.61613,-42.53380,
2011.07.01 00:00,581487,1501.40000000,1632.70000000,1477.99000000,1614.95000000,1462.91839,1539.85568,49.53145,6.91532,
2011.08.01 00:00,1233941,1610.30000000,1911.80000000,1607.05000000,1825.70000000,1521.68007,1698.78123,86.51793,36.98648,
2011.09.01 00:00,1303745,1825.70000000,1920.70000000,1532.40000000,1622.65000000,1651.28446,2000.14089,79.75832,-6.75961,
2011.10.01 00:00,994465,1617.21000000,1752.40000000,1595.65000000,1714.60000000,1395.03003,1839.52864,42.78080,-36.97752,
2011.11.01 00:00,914647,1714.24000000,1802.84000000,1666.40000000,1746.05000000,1624.55399,1803.99040,25.61074,-17.17006,
2011.12.01 00:00,943837,1746.15000000,1762.85000000,1522.45000000,1562.80000000,1667.99514,1824.18208,58.35069,32.73995,
2012.01.01 00:00,1018584,1569.50000000,1747.42000000,1566.65000000,1738.05000000,1431.88317,1707.07623,69.17597,10.82529,
2012.02.01 00:00,1260634,1738.15000000,1790.55000000,1687.90000000,1696.65000000,1634.73385,1841.66667,42.37038,-26.80559,
2012.03.01 00:00,1172660,1696.10000000,1725.80000000,1627.90000000,1667.97000000,1637.29542,1754.80195,69.73690,27.36652,
2012.04.01 00:00,866366,1669.30000000,1683.50000000,1612.10000000,1664.63000000,1613.18203,1725.25108,114.23868,44.50177,
2012.05.01 00:00,800003,1663.65000000,1671.53000000,1526.91000000,1560.26000000,1622.83141,1704.56513,88.49499,-25.74368,
2012.06.01 00:00,814072,1560.31000000,1640.91000000,1544.96000000,1597.28000000,1477.49042,1643.04126,112.04524,23.55024,
2012.07.01 00:00,735805,1599.00000000,1629.50000000,1554.80000000,1614.16000000,1544.18613,1654.02296,56.29042,-55.75482,
2012.08.01 00:00,621146,1613.80000000,1692.90000000,1584.73000000,1691.65000000,1571.00609,1656.51742,76.68629,20.39588,
2012.09.01 00:00,437557,1690.70000000,1787.60000000,1685.35000000,1771.80000000,1628.77516,1752.60059,83.15207,6.46578,
2012.10.01 00:00,232236,1771.90000000,1795.70000000,1698.40000000,1720.00000000,1713.45575,1830.50438,40.45086,-42.70121,
2012.11.01 00:00,217475,1720.20000000,1754.40000000,1671.90000000,1714.80000000,1664.54215,1775.92437,22.71257,-17.73830,
2012.12.01 00:00,195410,1713.82000000,1723.30000000,1635.30000000,1675.00000000,1666.60057,1761.04079,22.35098,-0.36159,
2013.01.01 00:00,216156,1675.50000000,1696.10000000,1625.80000000,1663.30000000,1625.12938,1725.86561,23.68606,1.33508,
2013.02.01 00:00,194666,1663.50000000,1685.10000000,1554.50000000,1579.20000000,1623.26110,1703.73561,24.56318,0.87712,
2013.03.01 00:00,152977,1579.30000000,1616.50000000,1561.30000000,1596.40000000,1504.54327,1654.04500,27.69075,3.12757,
2013.04.01 00:00,988538,1597.50000000,1603.50000000,1321.80000000,1476.40000000,1565.93541,1629.12450,11.71340,-15.97735,
2013.05.01 00:00,2439801,1476.35000000,1488.01000000,1338.06000000,1387.67000000,1314.80096,1637.27137,179.08297,167.36957,
2013.06.01 00:00,2088419,1387.62000000,1423.73000000,1180.30000000,1234.30000000,1301.96727,1473.61952,86.60990,-92.47307,
2013.07.01 00:00,1820200,1233.87000000,1347.67000000,1208.15000000,1325.05000000,1094.44045,1373.10205,139.27436,52.66445,
2013.08.01 00:00,1834946,1324.08000000,1433.71000000,1272.79000000,1395.02000000,1244.34459,1404.05730,74.77304,-64.50132,
2013.09.01 00:00,1392714,1393.38000000,1416.34000000,1291.08000000,1328.79000000,1301.16863,1485.37856,131.51849,56.74546,
2013.10.01 00:00,1746369,1327.82000000,1361.79000000,1251.59000000,1322.87000000,1256.20989,1399.59876,86.54698,-44.97151,
2013.11.01 00:00,1065744,1321.82000000,1327.45000000,1226.53000000,1251.58000000,1258.64624,1384.79548,139.41953,52.87255,
2013.12.01 00:00,1053809,1251.32000000,1267.84000000,1182.28000000,1201.49000000,1193.63701,1309.16315,96.70998,-42.70955,
2014.01.01 00:00,1033038,1205.54000000,1278.96000000,1203.24000000,1244.32000000,1156.55400,1254.49709,104.42023,7.71025,
2014.02.01 00:00,1072998,1242.76000000,1345.37000000,1240.71000000,1326.32000000,1199.38993,1286.06888,120.73843,16.31820,
2014.03.01 00:00,1494439,1332.24000000,1392.05000000,1282.41000000,1283.89000000,1272.29697,1392.10440,141.70602,20.96759,
2014.04.01 00:00,1222928,1284.12000000,1331.13000000,1268.52000000,1291.21000000,1221.36388,1346.87206,142.78989,1.08387,
2014.05.01 00:00,1131660,1291.34000000,1315.56000000,1242.26000000,1249.50000000,1255.56283,1327.23436,111.54031,-31.24958,
2014.06.01 00:00,965377,1249.10000000,1329.43000000,1240.66000000,1327.32000000,1207.01588,1290.92458,180.74748,69.20717,
2014.07.01 00:00,1007999,1327.44000000,1345.39000000,1280.66000000,1282.52000000,1276.72313,1378.34080,131.70218,-49.04530,
2014.08.01 00:00,874636,1282.48000000,1322.69000000,1271.58000000,1287.08000000,1245.46485,1319.56322,113.55176,-18.15042,
2014.09.01 00:00,1198466,1287.25000000,1289.89000000,1204.45000000,1208.07000000,1257.95598,1316.46313,135.12066,21.56889,
2014.10.01 00:00,1540542,1208.07000000,1255.22000000,1159.27000000,1173.13000000,1158.98082,1256.78654,234.48758,99.36692,
2014.11.01 00:00,1384109,1169.90000000,1207.78000000,1131.72000000,1166.90000000,1115.08318,1224.92001,180.30688,-54.18069,
2014.12.01 00:00,1540996,1159.08000000,1238.23000000,1142.77000000,1183.76000000,1115.61353,1202.68168,144.25315,-36.05373,
2015.01.01 00:00,1696192,1183.91000000,1307.64000000,1167.42000000,1283.33000000,1129.16263,1238.43855,202.60268,58.34953,
2015.02.01 00:00,1272438,1282.10000000,1285.76000000,1190.66000000,1213.11000000,1201.88971,1362.40373,177.68615,-24.91653,
2015.03.01 00:00,1409866,1213.56000000,1223.26000000,1142.80000000,1183.57000000,1159.29111,1268.15493,90.74583,-86.94032,
2015.04.01 00:00,1158166,1182.83000000,1224.26000000,1175.23000000,1184.28000000,1136.66969,1228.77466,148.25089,57.50507,
2015.05.01 00:00,1165531,1183.94000000,1232.40000000,1169.76000000,1190.14000000,1155.88502,1212.01113,143.94308,-4.30782,
2015.06.01 00:00,1211275,1190.84000000,1205.78000000,1162.78000000,1172.13000000,1154.81122,1226.51710,237.71793,93.77485,
2015.07.01 00:00,1665685,1172.46000000,1175.08000000,1077.34000000,1095.68000000,1147.93146,1197.15485,193.37085,-44.34708,
2015.08.01 00:00,2044505,1095.79000000,1170.12000000,1081.05000000,1134.89000000,1039.48329,1151.36919,387.36860,193.99776,
2015.09.01 00:00,1829688,1134.33000000,1156.76000000,1098.82000000,1114.71000000,1083.68358,1185.64467,209.17792,-178.19068,
2015.10.01 00:00,2113343,1115.20000000,1191.66000000,1104.69000000,1141.91000000,1082.04422,1148.36987,205.42135,-3.75657,
2015.11.01 00:00,1914603,1141.79000000,1143.02000000,1052.74000000,1064.67000000,1091.71267,1191.26983,364.74681,159.32545,
2015.12.01 00:00,1862018,1064.81000000,1088.91000000,1046.42000000,1061.09000000,1013.40803,1116.75425,220.14522,-144.60158,
2016.01.01 00:00,2372588,1062.52000000,1128.12000000,1061.67000000,1118.13000000,1038.22627,1086.86584,206.24922,-13.89600,
2016.02.01 00:00,3334096,1117.46000000,1263.45000000,1115.45000000,1238.50000000,1078.76606,1154.83336,558.38739,352.13816,
2016.03.01 00:00,3303255,1238.33000000,1284.27000000,1207.64000000,1232.73000000,1153.72620,1323.14622,501.74507,-56.64231,
2016.04.01 00:00,3421914,1232.21000000,1296.75000000,1209.02000000,1293.06000000,1188.87198,1276.59263,223.19291,-278.55217,
2016.05.01 00:00,3613896,1292.11000000,1303.77000000,1199.82000000,1215.29000000,1241.47761,1341.90476,446.55018,223.35727,
2016.06.01 00:00,2961575,1215.32000000,1358.38000000,1206.06000000,1322.22000000,1155.88757,1274.88224,411.93389,-34.61629,
2016.07.01 00:00,2713482,1323.37000000,1375.19000000,1310.91000000,1351.07000000,1236.42556,1410.79082,284.90380,-127.03009,
2016.08.01 00:00,2530193,1349.56000000,1367.29000000,1304.29000000,1307.60000000,1312.96857,1386.55180,178.14351,-106.76029,
2016.09.01 00:00,2090205,1309.23000000,1352.62000000,1299.63000000,1316.06000000,1272.76697,1344.88496,393.62057,215.47705,
2016.10.01 00:00,1573821,1318.45000000,1319.65000000,1241.43000000,1277.02000000,1288.23634,1348.89558,331.77857,-61.84199,
2016.11.01 00:00,3808753,1277.10000000,1337.33000000,1170.76000000,1173.08000000,1232.39482,1321.93559,297.00340,-34.77517,
